PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
907200280,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,38,15240,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Very_Good,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0,Good,Good,CBlock,Good,Typical,No,GLQ,3,Rec,688,140,1026,GasA,Excellent,Y,SBrkr,1026,0,0,1026,1,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1977.0,Unf,1,308,Typical,Typical,Paved,316,85,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2010,WD ,Normal,-93.68773,42.022186,150000
909101060,One_Story_1945_and_Older,Residential_Low_Density,45,8248,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Fair,Fair,1914,1950,Gable,CompShg,Stucco,Stucco,None,0,Typical,Typical,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,823,864,GasA,Typical,N,FuseF,864,0,0,864,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,100,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,-93.656735,42.022089,67000
531453040,Two_Story_1946_and_Newer,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,Above_Average,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0,650,650,GasA,Typical,Y,SBrkr,888,676,0,1564,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1980.0,Unf,2,476,Typical,Typical,Paved,0,50,0,0,204,0,No_Pool,Minimum_Privacy,None,0,4,2010,WD ,Normal,-93.685029,42.034678,171000
534403260,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,9900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1961,1961,Gable,CompShg,Plywood,Plywood,None,0,Typical,Good,CBlock,Typical,Typical,No,Unf,7,Unf,0,1114,1114,GasA,Typical,Y,SBrkr,1114,0,0,1114,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1961.0,RFn,2,451,Typical,Typical,Paved,0,0,0,0,164,0,No_Pool,No_Fence,None,0,5,2008,COD,Abnorml,-93.626762,42.038323,140000
532378240,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,6173,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Above_Average,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75,Typical,Typical,CBlock,Typical,Typical,No,GLQ,3,Unf,0,277,876,GasA,Typical,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1967.0,Unf,1,288,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2007,WD ,Normal,-93.671941,42.034819,125500
527302175,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,48,17043,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Good,CBlock,Good,Fair,No,Unf,7,Unf,0,1362,1362,GasA,Typical,Y,SBrkr,1586,0,0,1586,0,0,2,0,3,1,Typical,7,Typ,1,Typical,Attchd,1979.0,Unf,2,435,Typical,Typical,Paved,192,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2009,WD ,Normal,-93.636512,42.055408,181000
527359030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1444,1444,GasA,Typical,Y,SBrkr,1444,0,0,1444,0,0,2,0,2,1,Typical,5,Typ,1,Good,Attchd,1976.0,Unf,2,473,Typical,Typical,Paved,0,24,0,0,0,0,No_Pool,Good_Wood,None,0,4,2008,WD ,Normal,-93.635216,42.049448999999996,159900
528104050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,114,14803,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,PosN,PosN,OneFam,One_Story,Very_Excellent,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816,Excellent,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,442,2078,GasA,Excellent,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,Excellent,7,Typ,1,Good,Attchd,2007.0,Fin,3,1220,Typical,Typical,Paved,188,45,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,New,Partial,-93.652941,42.063128999999996,385000
527376110,Two_Story_1946_and_Newer,Residential_Low_Density,78,10140,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Good,Average,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,638,832,GasA,Typical,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,Typical,8,Typ,1,Typical,Attchd,1976.0,RFn,2,528,Typical,Typical,Paved,0,28,0,0,259,0,No_Pool,Good_Wood,None,0,3,2006,WD ,Normal,-93.632355,42.052359,162900
905200090,Duplex_All_Styles_and_Ages,Residential_Low_Density,60,12900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,Below_Average,Below_Average,1969,1969,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0,0,1198,GasA,Typical,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,Typical,6,Typ,0,No_Fireplace,CarPort,1969.0,Unf,2,400,Fair,Typical,Paved,120,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2008,WD ,Alloca,-93.666954,42.034428000000005,108959
902207170,One_Story_1945_and_Older,Residential_Medium_Density,60,8520,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Average,Very_Good,1923,1950,Gable,CompShg,Stucco,Stucco,None,0,Good,Typical,PConc,Fair,Typical,No,Unf,7,Unf,0,624,624,GasA,Typical,Y,SBrkr,792,0,0,792,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1963.0,Unf,1,287,Typical,Typical,Paved,0,0,81,0,0,0,No_Pool,Good_Wood,None,0,2,2009,WD ,Normal,-93.606788,42.030196000000004,99500
527354040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,Average,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0,916,1845,GasA,Good,Y,SBrkr,1872,0,0,1872,0,1,2,0,3,1,Typical,6,Typ,1,Typical,Attchd,1988.0,Fin,2,604,Typical,Typical,Paved,197,39,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.635486,42.05327,241500
534276040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9100,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,252,864,GasA,Excellent,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,2008.0,Unf,1,300,Excellent,Excellent,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,450,10,2009,WD ,Normal,-93.623485,42.044843,127500
528120170,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,10872,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122,Good,Typical,PConc,Excellent,Good,Av,GLQ,3,Unf,0,467,1504,GasA,Excellent,Y,SBrkr,1531,0,0,1531,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,2006.0,Fin,3,700,Typical,Typical,Paved,184,52,0,0,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,-93.65476,42.060575,300000
535383120,One_Story_1945_and_Older,Residential_Low_Density,60,10800,Pave,Gravel,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Fair,Average,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,630,630,GasA,Typical,Y,FuseA,725,0,0,725,0,0,1,1,1,1,Typical,4,Typ,0,No_Fireplace,Detchd,1959.0,Unf,1,320,Typical,Typical,Paved,0,30,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.61225400000001,42.03528,78500
910200040,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,85,8500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Artery,Norm,OneFam,One_and_Half_Fin,Average,Good,1919,2005,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,793,793,GasW,Typical,N,FuseF,997,520,0,1517,0,0,2,0,3,1,Fair,7,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,144,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.628412,42.022836,115000
909425270,Two_Story_1945_and_Older,Residential_Low_Density,75,13125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Good,Above_Average,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,390,800,GasA,Typical,Y,SBrkr,960,780,0,1740,0,0,1,1,3,1,Typical,6,Typ,2,Good,Attchd,1940.0,Unf,1,240,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,CWD,Normal,-93.6440062,42.014550299999996,219500
905300080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,13350,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,102,864,GasA,Typical,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,Typical,5,Typ,1,Fair,Attchd,1974.0,Unf,2,440,Typical,Typical,Paved,241,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2006,WD ,Normal,-93.67635200000001,42.028836,142500
535450100,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,12144,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Above_Average,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,455,910,GasA,Good,Y,SBrkr,910,611,0,1521,0,0,1,1,3,1,Good,6,Min2,0,No_Fireplace,Detchd,1950.0,Unf,1,597,Fair,Typical,Paved,199,0,168,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,-93.609054,42.036097999999996,147500
916475020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,14536,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Very_Good,Average,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,316,1616,GasA,Excellent,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,Good,9,Typ,1,Good,Attchd,2002.0,Fin,3,808,Typical,Typical,Paved,0,252,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.64758499999999,41.995340999999996,270000
534226060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,9230,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Average,Very_Good,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166,Typical,Typical,CBlock,Typical,Typical,Mn,GLQ,3,Unf,0,203,864,GasA,Good,Y,SBrkr,1200,0,0,1200,1,0,1,1,1,1,Good,6,Typ,0,No_Fireplace,Detchd,1977.0,Unf,2,884,Typical,Typical,Paved,0,64,0,0,0,0,No_Pool,Minimum_Privacy,None,0,10,2006,WD ,Normal,-93.624612,42.045685,146000
533236040,Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2645,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,Two_Story,Very_Good,Average,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,776,776,GasA,Excellent,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,Good,5,Typ,0,No_Fireplace,Detchd,1999.0,Unf,2,492,Typical,Typical,Paved,206,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.641813,42.047171,174000
909131170,Two_Story_1945_and_Older,Residential_High_Density,0,12155,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,Two_Story,Above_Average,Very_Good,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,516,672,GasA,Typical,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Fair,7,Typ,0,No_Fireplace,Detchd,1934.0,Unf,1,400,Typical,Typical,Partial_Pavement,0,0,254,0,0,0,No_Pool,No_Fence,None,0,3,2008,WD ,Normal,-93.64856,42.019985999999996,140000
908127050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,16133,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Below_Average,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0,Typical,Typical,CBlock,Good,Typical,Mn,ALQ,1,Unf,0,329,1176,GasA,Typical,Y,SBrkr,1176,0,0,1176,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,1969.0,Unf,1,360,Typical,Typical,Paved,0,92,0,0,112,0,No_Pool,No_Fence,None,0,12,2006,WD ,Abnorml,-93.671454,42.021113,119900
902402260,Two_Story_1945_and_Older,Residential_Medium_Density,60,11340,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Poor,Very_Poor,1920,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Fair,Fair,BrkTil,Fair,Fair,No,Unf,7,Unf,0,723,723,GasA,Typical,N,SBrkr,723,363,0,1086,0,0,1,0,2,1,Typical,5,Maj1,0,No_Fireplace,Detchd,1920.0,Unf,2,400,Fair,Poor,Dirt_Gravel,0,24,144,0,0,0,No_Pool,No_Fence,None,0,11,2008,ConLD,Normal,-93.608752,42.029209,55000
534252270,Two_Story_1946_and_Newer,Residential_Low_Density,0,9900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Feedr,Norm,OneFam,Two_Story,Good,Average,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,280,832,GasA,Good,Y,SBrkr,1098,880,0,1978,0,0,2,1,4,1,Typical,9,Typ,1,Good,Attchd,1968.0,RFn,2,486,Typical,Typical,Paved,0,43,0,0,0,0,No_Pool,Good_Privacy,None,0,4,2008,WD ,Normal,-93.625799,42.044101,176000
910226060,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,75,9060,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Average,1957,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,967,967,GasA,Good,Y,SBrkr,967,671,0,1638,0,0,2,0,4,1,Good,6,Typ,0,No_Fireplace,Detchd,1957.0,Unf,1,384,Typical,Typical,Paved,0,21,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.625147,42.02153,139000
528221010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,102,11660,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,1326,1326,GasA,Excellent,Y,SBrkr,1326,0,0,1326,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2006.0,Fin,2,427,Typical,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,-93.644627,42.063031,174190
903452025,One_Story_1945_and_Older,Residential_Medium_Density,0,6291,Grvl,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,RRNe,Norm,OneFam,One_Story,Above_Average,Above_Average,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0,Good,Good,BrkTil,Typical,Typical,No,Unf,7,Unf,0,768,768,GasA,Typical,Y,SBrkr,768,0,0,768,0,0,1,0,1,1,Typical,4,Typ,0,No_Fireplace,Detchd,1930.0,Unf,2,440,Typical,Typical,Dirt_Gravel,0,0,84,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.6259506,42.025524600000004,93850
909427230,Two_Story_1945_and_Older,Residential_Low_Density,66,9042,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Good,Excellent,1941,2006,Gable,CompShg,CemntBd,CmentBd,None,0,Excellent,Good,Stone,Typical,Good,No,GLQ,3,Unf,0,877,1152,GasA,Excellent,Y,SBrkr,1188,1152,0,2340,0,0,2,0,4,1,Good,9,Typ,2,Good,Attchd,1941.0,RFn,1,252,Typical,Typical,Paved,0,60,0,0,0,0,No_Pool,Good_Privacy,Shed,2500,5,2010,WD ,Normal,-93.64279300000001,42.014682,266500
902206240,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,0,8239,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1920,1962,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Rec,6,Unf,0,832,1008,GasA,Typical,Y,SBrkr,1060,185,0,1245,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1962.0,Unf,1,315,Typical,Typical,Paved,0,0,334,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,-93.61046800000001,42.030467,100000
908275240,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,8172,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Average,1955,1955,Gable,CompShg,WdShing,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,182,864,GasA,Typical,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1996.0,Unf,2,528,Typical,Typical,Dirt_Gravel,196,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,COD,Family,-93.663455,42.01873,79275
905202210,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,13050,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Average,Above_Average,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,None,0,Typical,Typical,CBlock,Good,Typical,Av,Rec,6,ALQ,850,46,1000,GasA,Excellent,Y,SBrkr,1000,0,0,1000,1,0,1,0,1,1,Typical,4,Typ,2,Typical,Attchd,1993.0,Unf,2,575,Typical,Typical,Paved,238,0,148,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.667082,42.032157,164000
906426060,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,159000,Pave,No_Alley_Access,Moderately_Irregular,Low,AllPub,CulDSac,Sev,Clear_Creek,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472,Good,Typical,CBlock,Good,Typical,Gd,Rec,6,Unf,0,747,1444,GasA,Good,Y,SBrkr,1444,700,0,2144,0,1,2,0,4,1,Good,7,Typ,2,Typical,Attchd,1958.0,Fin,2,389,Typical,Typical,Paved,0,98,0,0,0,0,No_Pool,No_Fence,Shed,500,6,2007,WD ,Normal,-93.682439,42.027956,277000
528228465,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,43,3182,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,1266,1266,GasA,Excellent,Y,SBrkr,1266,0,0,1266,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,2007.0,Fin,2,388,Typical,Typical,Paved,100,16,0,0,0,0,No_Pool,No_Fence,None,0,3,2008,WD ,Normal,-93.643039,42.062003999999995,159895
909252220,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,63,15564,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Above_Average,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Typical,Typical,BrkTil,Good,Typical,No,Unf,7,Unf,0,676,676,GasA,Excellent,Y,SBrkr,676,588,0,1264,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1994.0,Unf,2,400,Typical,Typical,Paved,424,0,0,0,0,0,No_Pool,No_Fence,Shed,400,1,2008,WD ,Normal,-93.646288,42.01789,147500
531385070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Good,Average,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1349,1349,GasA,Excellent,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,2000.0,Unf,2,539,Typical,Typical,Paved,120,55,0,0,0,0,No_Pool,Good_Privacy,None,0,12,2007,WD ,Normal,-93.688804,42.036038,179000
531382110,Two_Story_1946_and_Newer,Residential_Low_Density,50,8480,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,284,886,GasA,Excellent,Y,SBrkr,886,794,0,1680,0,1,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,1993.0,RFn,2,474,Typical,Typical,Paved,144,96,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,WD ,Normal,-93.689024,42.035878000000004,163000
528427010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,92,11932,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Very_Good,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1580,1580,GasA,Excellent,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2008.0,RFn,3,830,Typical,Typical,Paved,0,24,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,ConLD,Partial,-93.64410699999999,42.054235999999996,235128
527451400,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,TwnhsE,Two_Story,Above_Average,Fair,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,125,483,GasA,Typical,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1971.0,Unf,1,264,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.627309,42.051687,89500
